Airline ID,Name,Alias,IATA,ICAO,Callsign,Country,Active
4401,Servisair,null,,SGH,SERVISAIR,United Kingdom,N
4402,Servicios Aereos Agricolas,null,,SGI,SERAGRI,Chile,N
4403,Skyward Aviation,null,,SGK,SKYWARD,Canada,N
4404,Sky Aircraft Service,null,,SGM,SIGMA,Netherlands,N
4405,Siam GA,null,,SGN,SIAM,Thailand,N
4406,Sagolair Transportes Ejecutivos,null,,SGP,SAGOLAIR,Spain,N
4407,Saskatchewan Government Executive Air Service,null,,SGS,SASKATCHEWAN,Canada,N
4408,Skygate,null,,SGT,SKYGATE,Netherlands,N
4409,Samgau,null,,SGU,RAUSHAN,Kazakhstan,N
4410,Saga Airlines,null,,SGX,,Turkey,N
4411,Skagway Air Service,null,N5,SGY,SKAGWAY AIR,United States,Y
4412,Shabair,null,,SHB,SHABAIR,Democratic Republic of the Congo,N
4413,Sky Harbor Air Service,null,,SHC,SKY HARBOR CHEYENNE,United States,N
4414,Sahara Airlines,null,,SHD,,Algeria,Y
4415,Shell Aircraft,null,,SHE,SHELL,United Kingdom,N
4416,Shoprite Group,null,,SHG,SHOP AIR,United Kingdom,N
4417,Seoul Air International,null,,SHI,SEOUL AIR,Republic of Korea,N
4418,Sharjah Ruler's Flight,null,,SHJ,SHARJAH,United Arab Emirates,N
4419,Shorouk Air,null,,SHK,,Egypt,N
4420,Samson Aviation,null,,SHL,SAMSON,United Kingdom,N
4421,Sheltam Aviation,null,,SHM,SHELTAM,South Africa,N
4422,Shaheen Airport Services,null,,SHN,SUGAR ALFA,Pakistan,N
4423,Sheremetyevo-Cargo,null,,SHO,,Russia,N
4424,Service Aerien Francais,null,,SHP,SAF,France,N
4425,Shanghai Airlines Cargo,null,,SHQ,SHANGHAI CARGO,China,N
4426,Shooter Air Courier,null,,SHR,SHOOTER,Canada,N
4427,Shura Air Transport Services,null,,SHS,SHURA AIR,Ethiopia,N
4428,Sakhalinskie Aviatrassy (SAT),null,,SHU,SATAIR,Russia,N
4429,SATA Air Acores,null,SP,SAT,SATA,Portugal,Y
4430,Scorpio Aviation,null,8S,,,,N
4431,Shavano Air,null,,SHV,SHAVANO,United States,N
4432,Shawnee Airline,null,,SHW,SHAWNEE,United States,N
4433,Slim Aviation Services,null,,SHX,SLIM AIR,Nigeria,N
4434,Sky Airlines,null,,SHY,ANTALYA BIRD,Turkey,N
4435,Singapore Airlines,null,SQ,SIA,SINGAPORE,Singapore,Y
4436,Sibaviatrans,null,5M,SIB,SIBAVIA,Russia,Y
4437,Sierra Express,null,,SIE,SEREX,United States,N
4438,Skynet Airlines,null,SI,SIH,BLUEJET,Ireland,Y
4439,Seco International,null,,SIJ,,Japan,N
4440,Servicios Aeronauticos Integrales,null,,SIL,SERVICIOS INTEGRALES,Mexico,N
4441,Star Air,null,,SIM,,Sierra Leone,N
4442,Sirio,null,,SIO,SIRIO,Italy,N
4443,Salair,null,,SIR,SALAIR,United States,N
4444,Saber Airlines,null,,SIS,,Egypt,N
4445,SITA,null,XS,SIT,,Belgium,N
4446,Slovenian Armed Forces,null,,SIV,SLOVENIAN,Slovenia,N
4447,Sirio Executive,null,,SIW,SIRIO EXECUTIVE,Italy,N
4448,Servicios Aereos Especiales De Jalisco,null,,SJA,SERVICIOJAL,Mexico,N
4449,Servicios Ejecutivos Continental,null,,SJC,SERVIEJECUTIVO,Mexico,N
4450,Sunair 2001,null,,SJE,SUNBIZ,South Africa,N
4451,Spirit Aviation,null,,SJJ,SPIRIT JET,United States,N
4452,Servicios Especiales Del Pacifico Jalisco,null,,SJL,SERVICIOS JALISCO,Mexico,N
4453,Swiss Jet,null,,SJT,SWISS JET,Switzerland,N
4454,Sriwijaya Air,null,SJ,SJY,SRIWIJAYA,Indonesia,Y
4455,Sama Airlines,null,ZS,SMY,NAJIM,Saudi Arabia,Y
4456,Southern Jersey Airways,null,,ALC, Inc.,ACOM,N
4457,SPASA,null,,SPS,SALDUERO,Spain,N
4458,Speed Aviation,null,,SPT,SPEED AVIATION,Bangladesh,N
4459,Southeast Airmotive,null,,SPU,SPUTTER,United States,N
4460,Servicios Privados De Aviacion,null,,SPV,SERVICIOS PRIVADOS,Mexico,N
4461,Speedwings,null,,SPW,SPEEDWING,Switzerland,N
4462,Service People Gesselschaft fur Charter und Service,null,,SPX,,Germany,N
4463,Slovak National Aeroclub,null,,SQA,SLOVAK AEROCLUB,Slovakia,N
4464,Singapore Airlines Cargo,null,SQ,SQC,SINGCARGO,Singapore,Y
4465,Slovak Air Force,null,,SQF,SLOVAK AIRFORCE,Slovakia,N
4466,Servicos De Alquiler,null,,SQL,ALQUILER,Mexico,N
4467,Sair Aviation,null,,SRA,SAIR,Canada,N
4468,Searca,null,,SRC,SEARCA,Colombia,N
4469,Siem Reap Airways,null,FT,SRH,SIEMREAP AIR,Cambodia,Y
4470,Sky Work Airlines,SkyWork,SX,SRK,SKYFOX,Switzerland,N
4471,Swedline Express,null,SM,SRL,Starline,Sweden,N
4472,Servicios Aeronauticos Aero Personal,null,,SRL,SERVICIOS PERSONAL,Mexico,N
4473,Sirair,null,,SRN,SIRAIR,Russia,N
4474,Servicios Aereos Ejecutivos Saereo,null,,SRO,SAEREO,Ecuador,N
4475,South East Asian Airlines,null,DG,SRQ,SEAIR,Philippines,Y
4476,Star Air,null,,SRR,WHITESTAR,Denmark,N
4477,Selkirk Remote Sensing,null,,SRS,PHOTO CHARLIE,Canada,N
4478,Star Up,null,,SRU,STAR-UP,Peru,N
4479,Sarit Airlines,null,,SRW,SARIA,Sudan,N
4480,Sierra Expressway Airlines,null,,SRX,SIERRA EX,United States,N
4481,Strato Air Services,null,,SRZ,STRATO,South Africa,N
4482,Sasair,null,,SSB,SASIR,Canada,N
4483,Southern Seaplane,null,,SSC,SOUTHERN SKIES,United States,N
4484,Star Service International,null,,SSD,STAR SERVICE,France,N
4485,Servicios Aereos Sunset,null,,SSE,SUNSET,Mexico,N
4486,Severstal,null,,SSF,SEVERSTAL,Russia,N
4487,Slovak Government Flying Service,null,,SSG,SLOVAK GOVERNMENT,Slovakia,N
4488,SwedJet Airways,null,VD,BBB,BLACKBIRD,Sweden,N
4489,Skystar International,null,,SSK,SKYSTAR,United States,N
4490,Special Scope Limited,null,,SSO,DOPE,United Kingdom,N
4491,Starspeed,null,,SSP,STARSPEED,United Kingdom,N
4492,Sunstate Airlines,null,,SSQ,SUNSTATE,Australia,N
4493,SAESA,null,,SSS,SAESA,Spain,N
4494,Sunwest Airlines,null,,SST,SUNFLIGHT,Canada,N
4495,SASCA,null,,SSU,SASCA,Venezuela,N
4496,Skyservice Airlines,null,5G,SSV,SKYTOUR,Canada,Y
4497,Streamline Aviation,null,,SSW,STREAMLINE,United Kingdom,N
4498,Sky Aviation,null,,SSY,SIERRA SKY,Sierra Leone,N
4499,Specsavers Aviation,null,,SSZ,SPECSAVERS,United Kingdom,N
4500,Star Aviation,null,,STA,STAR,United Kingdom,N
4501,Status-Alpha Airline,null,,STB,STATUS-ALPHA,Ukraine,N
4502,Stadium City Limited,null,,STC,STADIUM,United Kingdom,N
4503,Servicios De Aerotransportacion De Aguascalientes,null,,STD,AERO AGUASCALINETES,Mexico,N
4504,Semitool Europe,null,,STE,SEMITRANS,United Kingdom,N
4505,SFT-Sudanese Flight,null,,STF,,Sudan,N
4506,Sedalia,null,,STG, Marshall, Boonville Stage Line,N
4507,South-Airlines,null,,STH,,Armenia,N
4508,Sontair,null,,STI,SONTAIR,Canada,N
4509,Sella Aviation,null,,STJ,STELLAVIA,Netherlands,N
4510,Stapleford Flight Centre,null,,STL,STAPLEFORD,United Kingdom,N
4511,Streamline Ops,null,,STO,SLOPS,Russia,N
4512,Star Air,null,,STQ,STERA,Indonesia,N
4513,Servicios de Transportes A,null,FS,STU,FUEGUINO,Argentina,Y
4514,Star African Air,null,,STU,STARSOM,Somali Republic,N
4515,Southern Aviation,null,,STV,SOUTHERN AVIATION,Ghana,N
4516,South West Air Corporation,null,,STW,SIERRA WHISKEY,Philippines,N
4517,Stars Away Aviation,null,,STX,STARSAWAY,South Africa,N
4518,Styrian Airways,null,,STY,STYRIAN,Austria,N
4519,Silesia Air,null,,SUA,AIR SILESIA,Czech Republic,N
4520,Suburban Air Freight,null,,SUB,SUB AIR,United States,N
4521,Sudan Airways,null,SD,SUD,SUDANAIR,Sudan,Y
4522,Sun Air (Fiji),null,PI,SUF,SUNFLOWER,Fiji,N
4523,Sunu Air,null,,SUG,SUNU AIR,Senegal,N
4524,Sun Light,null,,SUH,LIGHT AIR,Kyrgyzstan,N
4525,Swiss Air Force,null,,SUI,SWISS AIR FORCE,Switzerland,N
4526,Superior Aviation Services,null,,SUK,SKYCARGO,Kenya,N
4527,State Unitary Air Enterprise,null,,SUM,SUMES,Russia,N
4528,Sun Air,null,,SUR,,Egypt,N
4529,Sun Air of Scandinavia,null,EZ,SUS,SUNSCAN,Denmark,N
4530,Sistemas Aeronauuticos 2000,null,,SUT,SISTEMAS AERONAUTICOS,Mexico,N
4531,Star West Aviation,null,,SUU,SUNSTAR,United States,N
4532,Sundance Air,null,,SUV,DANCEAIR,Venezuela,N
4533,Saudi Arabian Airlines,null,SV,SVA,SAUDIA,Saudi Arabia,Y
4534,St. Vincent Grenadines Air (1990),null,,SVD,GRENADINES,Saint Vincent and the Grenadines,N
4535,Swedish Armed Forces,null,,SVF,SWEDEFORCE,Sweden,N
4536,Sahel Airlines,null,,AWJ,SAHEL AIRLINES,Niger,N
4537,Sterling Helicopters,null,,SVH,SILVER,United Kingdom,N
4538,Servicios De Transporte Aereo,null,,SVI,SETRA,Mexico,N
4539,Sabre Pacific,null,,APD,,Australia,N
4540,Silver Air,null,,SVJ,,Djibouti,N
4541,Sevastopol-Avia,null,,SVL,SEVAVIA,Ukraine,N
4542,Savanair (Angola),null,,SVN,SAVANAIR,Angola,N
4543,Servicios Aeronauticos De Oriente,null,,SVO,SERVIORIENTE,Mexico,N
4544,Servicios Aereos Saar,null,,SVS,AEREOS SAAR,Mexico,N
4545,Seven Four Eight Air Services,null,,SVT,SIERRA SERVICES,Luxembourg,N
4546,Security Aviation,null,,SVX,SECURITY AIR,United States,N
4547,Southwest Airlines,null,WN,SWA,SOUTHWEST,United States,Y
4548,Swissboogie Parapro,null,,SWB,SWISSBOOGIE,Switzerland,N
4549,South West Air,null,,SWC,SAINT CLAIR,Canada,N
4550,Southern Winds Airlines,null,A4,SWD,SOUTHERN WINDS,Argentina,Y
4551,Swedeways,null,,SWE,SWEDELINE,Sweden,N
4552,Spurling Aviation,null,,ASL,AIR SEATTLE,United States,N
4553,Sunwing Airlines,null,WG,SWG,SUNWING,Canada,N
4554,Sunworld Airlines,null,,SWI,SUNWORLD,United States,N
4555,Stateswest Airlines,null,,SWJ,STATES,United States,N
4556,Surninam International Victory Airline,null,,SWO,SIVA,Suriname,N
4557,Star Work Sky,null,,SWP,STAR WORK,Italy,N
4558,Swift Air (Interstate Equipment Leasing),null,,SWQ,SWIFTFLIGHT,United States,N
4559,Swiss International Air Lines,Swiss Airlines,LX,SWR,SWISS,Switzerland,Y
4560,Swissair,null,SR,SWR,Swissair,Switzerland,Y
4561,Sunwest Aviation (Lindquist Investment),null,,SWS,SUNNY WEST,United States,N
4562,Swiftair,null,,SWT,SWIFT,Spain,N
4563,Swiss European Air Lines,Swiss European,,SWU,EUROSWISS,Switzerland,Y
4564,Swe Fly,null,WV,SWV,FLYING SWEDE,Sweden,Y
4565,Shovkoviy Shlyah,null,S8,SWW,WAY AERO,Ukraine,N
4566,Swazi Express Airways,null,,SWX,SWAZI EXPRESS,Swaziland,N
4567,Sky Jet,null,,SWY,SWISSLINK,Switzerland,N
4568,Servair,null,,SWZ, Private Charter,SWISSBIRD,N
4569,Southern Cross Aviation,null,,SXA,FERRY,United States,N
4570,Sky Exec Aviation Services,null,,SXC,SKY EXEC,Nigeria,N
4571,Southeast Express Airlines,null,,SXE,DOGWOOD EXPRESS,United States,N
4572,Servicios Aereos Sepecializados Mexicanos,null,,SXM,SERVIMEX,Mexico,N
4573,SunExpress,null,XQ,SXS,SUNEXPRESS,Turkey,Y
4574,Servicios De Taxi Aereo,null,,SXT,SERTA,Mexico,N
4575,Satellite Aero,null,,SXX,SATELLITE EXPRESS,United States,N
4576,Safari Express Cargo,null,,SXY,SAFARI EXPRESS,Kenya,N
4577,Skyways,null,,SYA,LINEAS CARDINAL,Argentina,N
4578,Systec 2000,null,,SYC,SYSTEC,United States,N
4579,Sheba Aviation,null,,SYE,,Yemen,N
4580,Sky One Express Airlines,null,,SYF,SKY FIRST,United States,N
4581,Synergy Aviation,null,,SYG,SYNERGY,United Kingdom,N
4582,Sonalysts,null,,SYI,,United States,N
4583,Slate Falls Airways,null,,SYJ,,Canada,N
4584,Satsair,null,,SYK,AEROCAB,United States,N
4585,Syncrude Canada,null,,SYN,SYNCRUDE,Canada,N
4586,Syrian Arab Airlines,null,RB,SYR,SYRIANAIR,Syrian Arab Republic,Y
4587,Shawbury Flying Training Unit,null,,SYS,SHAWBURY,United Kingdom,N
4588,Special Aviation Systems,null,,SYV,SPECIAL SYSTEM,United States,N
4589,Skywalk Airlines,null,AL,SYX,SKYWAY-EX,United States,Y
4590,Silk Way Airlines,null,ZP,AZQ,SILK LINE,Azerbaijan,N
4591,South African Historic Flight,null,,SYY,SKY COACH,South Africa,N
4592,Servicios Aeronauticos Z,null,,SZT,AERO ZEE,Mexico,N
4593,Specavia Air Company,null,,BHV,AVIASPEC,Russia,N
4594,Starair,null,,BLY,BLARNEY,Ireland,N
4595,Sundance Air,null,,BNC,BARNACLE AIR,United States,N
4596,Samara Airlines,null,E5,BRZ,BERYOZA,Russia,N
4597,Spark+ Joint-Stock Company,null,,BVV,SPARK,Russia,N
4598,Swedish Civil Aviation Administration,null,,CBN,CALIBRATION,Sweden,N
4599,Shandong Airlines,null,SC,CDG,SHANDONG,China,Y
4600,Spectrem Air,null,,CDS,SPECDAS,South Africa,N
4601,Servicios Aereos Centrales,null,,CEE,CENTRA AEREOS,Mexico,N
4602,Swedish Airlines,null,,CFL,SWEDISH,Sweden,N
4603,Seagle Air,null,,CGL,SEAGLE,Slovakia,N
4604,Sirius-Aero,null,,CIG,SIRIUS AERO,Russia,N
4605,Sunwest Home Aviation,null,,CNK,CHINOOK,Canada,N
4606,SAS Braathens,null,,CNO,SCANOR,Norway,Y
4607,Spring Airlines,null,9S,CQH,AIR SPRING,China,Y
4608,Sichuan Airlines,null,3U,CSC,SI CHUAN,China,Y
4609,Shanghai Airlines,null,FM,CSH,SHANGHAI AIR,China,Y
4610,Shuangyang General Aviation,null,,CSY,SHUANGYANG,China,N
4611,Shenzhen Airlines,null,ZH,CSZ,SHENZHEN AIR,China,Y
4612,Shanxi Airlines,null,8C,CXI,SHANXI,China,N
4613,Sioux Falls Aviation,null,,DKT,DAKOTA,United States,N
4614,Servicios Aereos Elite,null,,DKY,DAKOY,Spain,N
4615,Servicios Aereos Denim,null,,DNI,AERO DENIM,Mexico,N
4616,Swiss Eagle,null,,EAB,SWISS EAGLE,Switzerland,N
4617,Skypower Express Airways,null,,EAN,NIGERIA EXPRESS,Nigeria,N
4618,Scenic Air,null,,ENR,,Namibia,N
4619,Sun D'Or,null,7L,ERO,ECHO ROMEO,Israel,Y
4620,SkyEurope,null,NE,ESK,RELAX,Slovakia,Y
4621,Sunshine Express Airlines,null,CQ,EXL,,Australia,N
4622,South African Express,null,,EXY,EXPRESSWAYS,South Africa,N
4623,Stuttgarter Flugdienst,null,,FFD,FIRST FLIGHT,Germany,N
4624,Shalom Air Services,null,,FFH,PEACE AIR,Nigeria,N
4625,Silverjet,null,,FJE,ENVOY,United Kingdom,N
4626,Sky Bus,null,,FLH,MILE HIGH,United States,N
4627,South Coast Aviation,null,,GAD,SOUTHCOAST,United Kingdom,N
4628,Servicios Aereos Gadel,null,,GDE,GADEL,Mexico,N
4629,S.P. Aviation,null,,GDG,GOLDEN GATE,United States,N
4630,Seba Airlines,null,,GIK,SEBA,Guinea,N
4631,Servicios Aereos Gana,null,,GNA,SERVIGANA,Mexico,N
4632,Sky Wings Airlines,null,,GSW,,Greece,N
4633,Star XL German Airlines,null,,GXL,STARDUST,Germany,N
4634,Skyhaul,null,,HAU,SKYHAUL,Japan,N
4635,Starship,null,,HIP,STARSA,Mexico,N
4636,Servicios Ejecutivos Gosa,null,,HJE,GOSA,Mexico,N
4637,Superior Aviation,null,SO,HKA,SPEND AIR,United States,N
4638,Samaritan Air Service,null,,HLO,HALO,Canada,N
4639,Skyraidybos Mokymo Centras,null,,HRI,HELIRIM,Lithuania,N
4640,Sky Europe Airlines,null,,HSK,MATRA,Slovakia,Y
4641,Svenska Direktflyg,null,,HSV,HIGHSWEDE,Sweden,N
4642,Sky Helicopteros,null,,HSY,HELISKY,Spain,N
4643,Skytaxi,null,,IGA,IGUANA,Poland,N
4644,Silvair,null,,IJS,,United States,N
4645,Servicios Aereos Ilsa,null,,ILS,SERVICIOS ILSA,Mexico,N
4646,Sincom-Avia,null,,INK,SINCOM AVIA,Ukraine,N
4647,Safat Airlines,null,,IRV,SAFAT AIR,Iran,N
4648,Saha Airlines Services,null,,IRZ,SAHA,Iran,N
4649,Sunline Express,null,,JAM,SUNTRACK,Kenya,N
4650,Secure Air Charter,null,,JCM,SECUREAIR,United States,N
4651,Sark International Airways,null,,JIM,SARK,United Kingdom,N
4652,Spanair,null,JK,JKK,SPANAIR,Spain,Y
4653,Salem,null,,KKS,KOKSHE,Kazakhstan,N
4654,Servicios Aereos Copters,null,,KOP,COPTERS,Chile,N
4655,Servicios Aereos Expecializados En Transportes Petroleros,null,,KSP,SAEP,Colombia,N
4656,Skybridge Airops,null,,KYB,SKY AIROPS,Italy,N
4657,Sky Aeronautical Services,null,,KYR,SKY AERONAUTICAL,Mexico,N
4658,Servicios Aereos Ejecutivos De La Laguna,null,,LGU,LAGUNA,Mexico,N
4659,Servico Leo Lopex,null,,LLA,LEO LOPOZ,Mexico,N
4660,Servicios Aereos Estrella,null,,LLS,SERVIESTRELLA,Mexico,N
4661,South African Air Force,null,,LMG,SOUTH AFRICAN,South Africa,N
4662,Sky Limo Corporation,null,,LMO,SKY LIMO,United States,N
4663,SANSA,null,,LRS,,Costa Rica,N
4664,Spectrum Aviation Incorporated,null,,LSP,AIR TONY,United Kingdom,N
4665,SOS Helikoptern Gotland,null,,MCG,MEDICOPTER,Sweden,N
4666,Sundt Air,null,,MDT,MIDNIGHT,Norway,N
4667,Servicios Aereos Milenio,null,,MLO,MILENIO,Mexico,N
4668,SAAD (A320) Limited,null,,MMS,MUSAAD AIR,Cayman Islands,N
4669,Servicios Aereos Moritani,null,,MRI,MORITANI,Mexico,N
4670,San Juan Airlines,null,2G,MRR,MARINER,United States,N
4671,Servico Aereo Regional,null,,MSG,SAR-REGIONAL,Mozambique,N
4672,Servicio De Viglancia Aerea Del Ministerio De Seguridad Publica,null,,MSP,SEGURIDAD,Costa Rica,N
4673,Servicios Aereos MTT,null,,MTG,,Mexico,N
4674,Sabre Pacific,null,1Z,,,Australia,N
4675,Sabre,null,1S,,,United States,N
4676,Sierra Nevada Airlines,null,1I,,,United States,N
4677,Siren-Travel,null,1H,,,Russia,N
4678,Sirena,null,1Q,,,Russia,N
4679,Sky Trek International Airlines,null,1I,,,,N
4680,Southern Cross Distribution,null,1K,,,Australia,N
4681,Sutra,null,1K,,,United States,N
4682,SNCF,null,2C,,,France,N
4683,Star Equatorial Airlines,null,2S,,,Guinea,N
4684,Seulawah Nad Air,null,,NAD,SEULAWAH,Indonesia,N
4685,Servicios Aereos del Nazas SA de CV,null,,NAZ,NAZAS,Mexico,N
4686,Simpson Air Ltd,null,,NCS,COMMUTER-CANADA,Canada,N
4687,Spirit Airlines,null,NK,NKS,SPIRIT WINGS,United States,Y
4688,Servicios Aereos Latinoamericanos,null,,NON,SERVICIOS LATINO,Mexico,N
4689,Servicios Aereos Monarrez,null,,NRZ,MONARREZ,Mexico,N
4690,Societe De Transport Aerien De Mauritanie,null,,NSC,TRANS-SOCIETE,Mauritania,N
4691,SATENA,null,9R,NSE,SATENA,Colombia,Y
4692,Servicios Aereos Del Norte,null,,NTB,SERVINORTE,Mexico,N
4693,Servicios Intergrales De Aviacion,null,,NTG,INTERGRALES,Mexico,N
4694,Slok Air Gambia,null,S0,OKS,SLOK GAMBIA,Gambia,N
4695,Soko Aviation,null,,OKT,SOKO AIR,Spain,N
4696,Solar Cargo,null,,OLC,SOLARCARGO,Venezuela,N
4697,Soloflight,null,,OLO,SOLO,United Kingdom,N
4698,Sonnig SA,null,,ONG,SONNIG,Switzerland,N
4699,Sosoliso Airlines,null,SO,OSL,SOSOLISO,Nigeria,N
4700,Servicios Aereos Noticiosos,null,,OSS,NOTICIOSOS,Mexico,N
4701,South Airlines,null,,OTL,SOUTHLINE,Ukraine,N
4702,Skywest Airlines,null,,OZW,OZWEST,Australia,Y
4703,Sokol,null,,PIV,AEROSOKOL,Russia,N
4704,South Carolina Aeronautics Commission,null,,PLT,PALMETTO,United States,N
4705,Servicios Aereos Premier,null,,PMR,SERVICIOS PREMIER,Mexico,N
4706,Survey Udara (Penas),null,,PNS,PENAS,Indonesia,N
4707,Servicios Aereos Poblanos,null,,POB,POBLANOS,Mexico,N
4708,Servicios Aereos Profesionales,null,,PSV,PROSERVICIOS,Dominican Republic,N
4709,Southeastern Airways,null,,PTM,POSTMAN,United States,N
4710,Spurwing Airlines,null,,PUR,SPURWING,South Africa,N
4711,Sky Trek International Airlines,null,1I,PZR,PHAZER,United States,N
4712,Shandong Airlines Rainbow Jet,null,,RBW,CAI HONG,China,N
4713,SA Airlink Regional,null,,REJ,REGIONAL LINK,South Africa,N
4714,Servicio Aereo Regional Regair,null,,RER,REGAIR,Ecuador,N
4715,Scoala Superioara De Aviatie Civila,null,,RFT,ROMANIAN ACADEMY,Romania,N
4716,Servicios Aereos Regiomontanos,null,,RGC,REGIOMONTANO,Mexico,N
4717,S-Air,null,,RLS,S-AIRLINES,Russia,N
4718,Servicios De Rampa Y Mostrador,null,,RMP,SERAMSA,Mexico,N
4719,SNAS Aviation,null,,RSE,RED SEA,Saudi Arabia,N
4720,Skybus Airlines,null,SX,SKB,SKYBUS,United States,N
4721,Skymaster Air Lines,null,,SKC,SKYMASTER AIR,United States,N
4722,Sky Harbor Air Service,null,,SKD,SKY DAWG,United States,N
4723,Sky Tours,null,,SKE,SKYISLE,United States,N
4724,Sakaviaservice,null,,AZG,SAKSERVICE,Georgia,N
4725,Skycraft,null,,SKF,SKYCRAFT,United States,N
4726,Skycraft Air Transport,null,,SKG,SKYCRAFT-CANADA,Canada,N
4727,Skyking,null,,SKI,SKYKING,United Kingdom,N
4728,SkyKing Turks and Caicos Airways,null,RU,SKI,SKYKING,Turks and Caicos Islands,N
4729,Skylink Aviation,null,,SKK,SKYLINK,Canada,N
4730,Skycharter (Malton),null,,SKL,SKYCHARTER,Canada,N
4731,Skyline Aviation Services,null,,SKN,SKYLINER,United States,N
4732,Scottish Airways Flyers,null,,SKO,SKYWORK,United Kingdom,N
4733,Skyscapes Air Charters,null,,SKR,SKYSCAPES,South Africa,N
4734,Sky Service,null,,SKS,SKY SERVICE,Belgium,N
4735,Santa Barbara Airlines,null,S3,BBR,SANTA BARBARA,Venezuela,Y
4736,Skystar Airways,null,,SKT,SKY YOU,Thailand,N
4737,Sky Airline,null,H2,SKU,AEROSKY,Chile,Y
4738,SkyWest,null,OO,SKW,SKYWEST,United States,Y
4739,Skyways Express,null,JZ,SKX,SKY EXPRESS,Sweden,Y
4740,Skymark Airlines,null,BC,SKY,SKYMARK,Japan,Y
4741,Skyway Enterprises,null,,SKZ,SKYWAY-INC,United States,N
4742,Sierra National Airlines,null,LJ,SLA,SELAIR,Sierra Leone,N
4743,Slok Air,null,,SLB,SLOK AIR,Nigeria,N
4744,Silver Air,null,,SLD,SILVERLINE,Czech Republic,N
4745,Streamline,null,,SLE,SLIPSTREAM,South Africa,N
4746,Starfly,null,,SLF,ELISTARFLY,Italy,N
4747,Saskatchewan Government,null,,SLG,LIFEGUARD,Canada,N
4748,Silverhawk Aviation,null,,SLH,SILVERHAWK,United States,N
4749,Servicios Aereos de Los Angeles,null,,AGE,AEROANGEL,Mexico,N
4750,SilkAir,null,MI,SLK,SILKAIR,Singapore,Y
4751,Slovak Airlines,null,6Q,SLL,SLOV LINE,Slovakia,N
4752,Surinam Airways,null,PY,SLM,SURINAM,Suriname,Y
4753,Sloane Aviation,null,,SLN,SLOANE,United Kingdom,N
4754,Salpa Aviation,null,,SLP,SALPA,Sudan,N
4755,Servicios Aereos Slainte,null,,SLS,SERVICIOS SLAINTE,Mexico,N
4756,Stella Aviation,null,,SLV,AVISTELLA,Mauritania,N
4757,Salama Airlines Nigeria,null,,SLW,SALMA AIR,Nigeria,N
4758,Sete Linhas Aereas,null,,SLX,SETE,Brazil,N
4759,Sky Line for Air Services,null,,SLY,SKYCO,Sudan,N
4760,Super Luza,null,,SLZ,LUZA,Angola,N
4761,SMA Airlines,null,,SMA,SESAME,Nigeria,N
4762,Sabang Merauke Raya Air Charter,null,,SMC,SAMER,Indonesia,N
4763,Servicios Aereos La Marquesa,null,,SMD,SERVICIOS MARQUESA,Mexico,N
4764,Servant Air,null,8D,,,United States,N
4765,Semos,null,,SME,SEMICH,Kazakhstan,N
4766,Smalandsflyg,null,,SMF,GORDON,Sweden,N
4767,Smithair,null,,SMH,SMITHAIR,United States,N
4768,Semeyavia,null,,SMK,ERTIS,Kazakhstan,N
4769,Smith Air (1976),null,,SML,SMITH AIR,Canada,N
4770,Summit Airlines,null,,SMM,SUMMIT-AIR,United States,N
4771,Samar Air,null,,SMQ,SAMAR AIR,Tajikistan,N
4772,Somon Air,null,,SMR,SOMON AIR,Tajikistan,N
4773,Skyline,null,,SMT,SKYLIMIT,Nigeria,N
4774,Servicios Aerecs Del Sol,null,,AOS, S.A. de C.V.,AEROSOL,N
4775,Senator Aviation Charter,null,,SNA,SENATOR,Germany,N
4776,Sterling Airlines,null,NB,SNB,STERLING,Denmark,Y
4777,Servicios Aereos De Nicaragua (SANSA),null,,SNE,SANSA,Nicaragua,N
4778,Shans Air,null,,SNF,SHANS AIR,Russia,N
4779,Senair Services,null,,SNH,SENSERVICE,Senegal,N
4780,Savanah Airlines,null,,SNI,SAVANAHLINE,Nigeria,N
4781,Skynet Asia Airways,null,6J,SNJ,NEWSKY,Japan,Y
4782,Southeast Airlines (Sun Jet International),null,,SNK,SUN KING,United States,N
4783,Soonair Lines,null,,SNL,SOONAIR,United States,N
4784,Servizi Aerei,null,,SNM,SERVIZI AEREI,Italy,N
4785,Sun Pacific International,null,,SNP,SUN PACIFIC,United States,N
4786,Sun Quest Executive Air Charter,null,,SNQ,EXECU-QUEST,United States,N
4787,Societe Centrafricaine De Transport Aerien,null,,SNS,,Central African Republic,N
4788,Suncoast Aviation,null,,SNT,SUNCOAST,United States,N
4789,Snunit Aviation,null,,SNU,,Israel,N
4790,Sudanese States Aviation,null,,SNV,SUDANESE,Sudan,N
4791,Sun West Airlines,null,,SNW,SUN WEST,United States,N
4792,Sun Air Aviation Services,null,,SNX,SUNEX,Canada,N
4793,Stabo Freight,null,,SOB,STABO,Zambia,N
4794,Southern Cargo Air Lines,null,,SOC,,Russia,N
4795,Southern Ohio Aviation Sales,null,,SOH,SOUTHERN OHIO,United States,N
4796,Southern Aviation,null,,SOI,SOAVAIR,Zambia,N
4797,Solomon Airlines,null,IE,SOL,SOLOMON,Solomon Islands,Y
4798,Somali Airlines,null,,SOM,SOMALAIR,Somali Republic,N
4799,Sunshine Air Tours,null,,SON,SUNSHINE TOURS,United States,N
4800,Southern Air,null,,SOO,SOUTHERN AIR,United States,N
